ticker,event_date,event_type,year,entry_offset,exit_offset,entry_date,exit_date,strike,expiry,dte_at_entry,dte_at_exit,exit_iv_reliable,moneyness_at_entry,call_ticker,put_ticker,stock_entry,stock_exit,stock_move,entry_call_mid,entry_call_iv,entry_call_delta,entry_put_mid,entry_put_iv,entry_put_delta,entry_straddle_mid,entry_atm_iv,entry_price_source,exit_call_mid,exit_call_iv,exit_put_mid,exit_put_iv,exit_straddle_mid,exit_atm_iv,exit_price_source,pnl_per_straddle,pnl_pct,iv_change
GLD,2019-04-10,CPI,2019,-1,0,2019-04-09,2019-04-10,123.0,2019-04-26,17,16,True,0.9987819732034104,O:GLD190426C00123000,O:GLD190426P00123000,123.15,123.53,0.003085667884693426,1.0704,0.07886225060233473,0.5858661558864319,0.752,0.09018191543930769,-0.4238772409927526,1.8224,0.0845220830208212,vwap+vwap,1.1863,0.06974214572927356,0.6153,0.09362378496348858,1.8015999999999999,0.08168296534638107,vwap+vwap,-0.02080000000000015,-0.011413520632133533,-0.002839117674440131
GLD,2019-04-10,CPI,2019,-1,1,2019-04-09,2019-04-11,123.0,2019-04-26,17,15,True,0.9987819732034104,O:GLD190426C00123000,O:GLD190426P00123000,123.15,121.95,-0.009744214372716222,1.0704,0.07886225060233473,0.5858661558864319,0.752,0.09018191543930769,-0.4238772409927526,1.8224,0.0845220830208212,vwap+vwap,0.5053,0.08541980329740045,1.0913,0.06181785880285502,1.5966,0.07361883105012773,vwap+vwap,-0.2258,-0.12390254609306409,-0.010903251970693473
GLD,2019-04-10,CPI,2019,-1,2,2019-04-09,2019-04-12,123.0,2019-04-26,17,14,True,0.9987819732034104,O:GLD190426C00123000,O:GLD190426P00123000,123.15,121.83,-0.01071863580998788,1.0704,0.07886225060233473,0.5858661558864319,0.752,0.09018191543930769,-0.4238772409927526,1.8224,0.0845220830208212,vwap+vwap,0.3953,0.08108520538464187,1.3025,0.07786104178196192,1.6978,0.07947312358330189,vwap+vwap,-0.12460000000000004,-0.06837137840210714,-0.005048959437519318
GLD,2019-04-10,CPI,2019,-1,3,2019-04-09,2019-04-15,123.0,2019-04-26,17,11,True,0.9987819732034104,O:GLD190426C00123000,O:GLD190426P00123000,123.15,121.6,-0.01258627689809185,1.0704,0.07886225060233473,0.5858661558864319,0.752,0.09018191543930769,-0.4238772409927526,1.8224,0.0845220830208212,vwap+vwap,0.2669,0.0846723612014055,1.716,0.11730768582820891,1.9828999999999999,0.10099002351480721,vwap+vwap,0.16049999999999986,0.08807067603160659,0.016467940493986005
GLD,2019-04-10,CPI,2019,0,0,2019-04-10,2019-04-10,123.5,2019-04-26,16,16,True,0.9997571440135999,O:GLD190426C00123500,O:GLD190426P00123500,123.53,123.53,0.0,0.9268,0.07448876066663862,0.5650808902586563,0.7515,0.08674093998461961,-0.4431050480294215,1.6783,0.08061485032562912,vwap+vwap,0.9268,0.07448876066663862,0.7515,0.08674093998461961,1.6783,0.08061485032562912,vwap+vwap,0.0,0.0,0.0
GLD,2019-04-10,CPI,2019,0,1,2019-04-10,2019-04-11,123.5,2019-04-26,16,15,True,0.9997571440135999,O:GLD190426C00123500,O:GLD190426P00123500,123.53,121.95,-0.01279041528373673,0.9268,0.07448876066663862,0.5650808902586563,0.7515,0.08674093998461961,-0.4431050480294215,1.6783,0.08061485032562912,vwap+vwap,0.3919,0.0902722164580822,1.6882,0.09022840705293417,2.0801,0.09025031175550818,vwap+vwap,0.40179999999999993,0.23940892569862357,0.00963546142987906
GLD,2019-04-10,CPI,2019,0,2,2019-04-10,2019-04-12,123.5,2019-04-26,16,14,True,0.9997571440135999,O:GLD190426C00123500,O:GLD190426P00123500,123.53,121.83,-0.013761839229337026,0.9268,0.07448876066663862,0.5650808902586563,0.7515,0.08674093998461961,-0.4431050480294215,1.6783,0.08061485032562912,vwap+vwap,0.2719,0.08257248998594283,1.63,0.07193008278977872,1.9019,0.07725128638786077,vwap+vwap,0.22360000000000002,0.13323005422153372,-0.003363563937768349
GLD,2019-04-10,CPI,2019,0,3,2019-04-10,2019-04-15,123.5,2019-04-26,16,11,True,0.9997571440135999,O:GLD190426C00123500,O:GLD190426P00123500,123.53,121.6,-0.015623735125070887,0.9268,0.07448876066663862,0.5650808902586563,0.7515,0.08674093998461961,-0.4431050480294215,1.6783,0.08061485032562912,vwap+vwap,0.1613,0.08418390123516321,2.0217,0.1087582953147292,2.183,0.09647109827494621,vwap+vwap,0.5046999999999999,0.30072096764583206,0.015856247949317087
IWM,2019-04-10,CPI,2019,-2,0,2019-04-08,2019-04-10,144.0,2019-05-17,39,37,True,1.0009035935219295,O:IWM190517C00144000,O:IWM190517P00144000,143.87,144.05,0.0012511294919024592,13.78,0.7208896790930328,0.5543309133238327,0.54,0.04378179492425918,-0.3755468245258191,14.32,0.382335737008646,vwap+vwap,13.485,0.7193132110598237,0.5164,0.04655028110876679,14.0014,0.38293174608429525,vwap+vwap,-0.3186,-0.022248603351955307,0.0005960090756492731
IWM,2019-04-10,CPI,2019,-2,3,2019-04-08,2019-04-15,144.0,2019-05-17,39,32,True,1.0009035935219295,O:IWM190517C00144000,O:IWM190517P00144000,143.87,143.92,0.00034753596997277365,13.78,0.7208896790930328,0.5543309133238327,0.54,0.04378179492425918,-0.3755468245258191,14.32,0.382335737008646,vwap+vwap,13.41,0.7759829117925316,0.3796,0.03629880579833686,13.7896,0.40614085879543427,vwap+vwap,-0.5304000000000002,-0.03703910614525141,0.023805121786788286
QQQ,2019-05-03,Unemployment,2019,-3,0,2019-04-30,2019-05-03,181.5,2019-05-17,17,14,True,0.998734386177296,O:QQQ190517C00181500,O:QQQ190517P00181500,181.73,183.23,0.008254003191547902,7.8,0.4786302251340449,0.5344382003736343,0.5665,0.054641311995595694,-0.37799978771215614,8.3665,0.2666357685648203,vwap+vwap,9.4273,0.5869351212854088,0.2972,0.07134789453837276,9.7245,0.3291415079118908,vwap+vwap,1.3580000000000005,0.1623139903185323,0.06250573934707049
QQQ,2019-05-03,Unemployment,2019,-3,1,2019-04-30,2019-05-06,181.5,2019-05-17,17,11,True,0.998734386177296,O:QQQ190517C00181500,O:QQQ190517P00181500,181.73,182.11,0.002091014141858933,7.8,0.4786302251340449,0.5344382003736343,0.5665,0.054641311995595694,-0.37799978771215614,8.3665,0.2666357685648203,vwap+vwap,7.9112,0.5934968463047743,0.7711,0.09219327377498152,8.6823,0.3428450600398779,vwap+vwap,0.3157999999999994,0.037745771828124,0.07620929147505762
QQQ,2019-05-03,Unemployment,2019,-3,2,2019-04-30,2019-05-07,181.5,2019-05-17,17,10,True,0.998734386177296,O:QQQ190517C00181500,O:QQQ190517P00181500,181.73,178.56,-0.01744346007813783,7.8,0.4786302251340449,0.5344382003736343,0.5665,0.054641311995595694,-0.37799978771215614,8.3665,0.2666357685648203,vwap+vwap,5.9289,0.6061032261534929,1.4938,,7.4227,0.6061032261534929,vwap+vwap,-0.9438000000000004,-0.11280702802844683,0.3394674575886726
QQQ,2019-05-03,Unemployment,2019,-3,3,2019-04-30,2019-05-08,181.5,2019-05-17,17,9,True,0.998734386177296,O:QQQ190517C00181500,O:QQQ190517P00181500,181.73,178.11,-0.019919661035602138,7.8,0.4786302251340449,0.5344382003736343,0.5665,0.054641311995595694,-0.37799978771215614,8.3665,0.2666357685648203,vwap+vwap,6.3402,0.6954379048178496,1.4375,,7.7777,0.6954379048178496,vwap+vwap,-0.5888,-0.07037590390246817,0.4288021362530293
QQQ,2019-05-03,Unemployment,2019,-2,0,2019-05-01,2019-05-03,181.0,2019-06-21,51,49,True,0.9992271171469582,O:QQQ190621C00181000,O:QQQ190621P00181000,181.14,183.23,0.011538036877553294,11.0915,0.3861099768667817,0.5500894578018384,1.5761,0.08199432504725457,-0.3941884169508575,12.6676,0.23405215095701815,vwap+vwap,11.6759,0.3720795678333789,1.49,0.10898136565318706,13.1659,0.240530466743283,vwap+vwap,0.4983000000000004,0.039336575199722154,0.006478315786264843
QQQ,2019-05-03,Unemployment,2019,-2,1,2019-05-01,2019-05-06,181.0,2019-06-21,51,46,True,0.9992271171469582,O:QQQ190621C00181000,O:QQQ190621P00181000,181.14,182.11,0.005354974053218656,11.0915,0.3861099768667817,0.5500894578018384,1.5761,0.08199432504725457,-0.3941884169508575,12.6676,0.23405215095701815,vwap+vwap,10.7868,0.37579599119764573,2.1622,0.12329765340691802,12.949,0.24954682230228187,vwap+vwap,0.28139999999999965,0.02221415264138429,0.015494671345263722
QQQ,2019-05-03,Unemployment,2019,-2,2,2019-05-01,2019-05-07,181.0,2019-06-21,51,45,True,0.9992271171469582,O:QQQ190621C00181000,O:QQQ190621P00181000,181.14,178.56,-0.014243126863199649,11.0915,0.3861099768667817,0.5500894578018384,1.5761,0.08199432504725457,-0.3941884169508575,12.6676,0.23405215095701815,vwap+vwap,9.2642,0.3953599453336746,3.238,0.10034599545681477,12.5022,0.24785297039524468,vwap+vwap,-0.1654,-0.01305693264706811,0.01380081943822653
QQQ,2019-05-03,Unemployment,2019,-2,3,2019-05-01,2019-05-08,181.0,2019-06-21,51,44,True,0.9992271171469582,O:QQQ190621C00181000,O:QQQ190621P00181000,181.14,178.11,-0.016727393176548377,11.0915,0.3861099768667817,0.5500894578018384,1.5761,0.08199432504725457,-0.3941884169508575,12.6676,0.23405215095701815,vwap+vwap,8.7902,0.39022403763797886,3.0359,0.08096607062472402,11.8261,0.23559505413135146,vwap+vwap,-0.8414999999999999,-0.06642931573463007,0.00154290317433331
QQQ,2019-05-03,Unemployment,2019,-1,1,2019-05-02,2019-05-06,180.5,2019-05-17,15,11,True,1.0007762253271235,O:QQQ190517C00180500,O:QQQ190517P00180500,180.36,182.11,0.009702816589044132,9.81,0.6657764043357373,0.5306598476551354,0.7596,0.05969518881532549,-0.4555514857510201,10.569600000000001,0.3627357965755314,vwap+vwap,8.3167,0.5852551647084059,0.6449,0.11061959898719192,8.9616,0.3479373818477989,vwap+vwap,-1.6080000000000005,-0.1521344232515895,-0.014798414727732523
QQQ,2019-05-03,Unemployment,2019,-1,2,2019-05-02,2019-05-07,180.5,2019-05-17,15,10,True,1.0007762253271235,O:QQQ190517C00180500,O:QQQ190517P00180500,180.36,178.56,-0.009980039920159743,9.81,0.6657764043357373,0.5306598476551354,0.7596,0.05969518881532549,-0.4555514857510201,10.569600000000001,0.3627357965755314,vwap+vwap,6.6773,0.6330361755551099,1.0453,,7.7226,0.6330361755551099,vwap+vwap,-2.8470000000000013,-0.26935740236148964,0.27030037897957854
QQQ,2019-05-03,Unemployment,2019,-1,3,2019-05-02,2019-05-08,180.5,2019-05-17,15,9,True,1.0007762253271235,O:QQQ190517C00180500,O:QQQ190517P00180500,180.36,178.11,-0.012475049900199599,9.81,0.6657764043357373,0.5306598476551354,0.7596,0.05969518881532549,-0.4555514857510201,10.569600000000001,0.3627357965755314,vwap+vwap,6.9084,0.708398485197306,1.231,,8.1394,0.708398485197306,vwap+vwap,-2.430200000000001,-0.22992355434453535,0.34566268862177457
QQQ,2019-05-03,Unemployment,2019,0,0,2019-05-03,2019-05-03,183.0,2019-05-31,28,28,True,0.9987447470392403,O:QQQ190531C00183000,O:QQQ190531P00183000,183.23,183.23,0.0,8.86,0.4156685103456379,0.5405274638036296,0.957,0.06797233516824247,-0.3898086955889254,9.817,0.24182042275694018,vwap+vwap,8.86,0.4156685103456379,0.957,0.06797233516824247,9.817,0.24182042275694018,vwap+vwap,0.0,0.0,0.0
QQQ,2019-05-03,Unemployment,2019,0,2,2019-05-03,2019-05-07,183.0,2019-05-31,28,24,True,0.9987447470392403,O:QQQ190531C00183000,O:QQQ190531P00183000,183.23,178.56,-0.025487092724990383,8.86,0.4156685103456379,0.5405274638036296,0.957,0.06797233516824247,-0.3898086955889254,9.817,0.24182042275694018,vwap+vwap,6.775,0.4639837277143002,2.8487,,9.6237,0.4639837277143002,vwap+vwap,-0.1933000000000007,-0.01969033309565047,0.22216330495736
QQQ,2019-05-03,Unemployment,2019,0,3,2019-05-03,2019-05-08,183.0,2019-05-31,28,23,True,0.9987447470392403,O:QQQ190531C00183000,O:QQQ190531P00183000,183.23,178.11,-0.027943022430824516,8.86,0.4156685103456379,0.5405274638036296,0.957,0.06797233516824247,-0.3898086955889254,9.817,0.24182042275694018,vwap+vwap,6.2211,0.4545590431673527,2.6623,,8.8834,0.4545590431673527,vwap+vwap,-0.9336000000000002,-0.09510033615157382,0.2127386204104125
XLK,2019-05-03,Unemployment,2019,-3,0,2019-04-30,2019-05-03,74.0,2019-05-17,17,14,True,0.999729802756012,O:XLK190517C00074000,O:XLK190517P00074000,74.02,74.14,0.0016211834639287294,4.576,0.7047053821456433,0.5370882861882583,0.1976,0.04452893899708986,-0.3915891981746311,4.7736,0.37461716057136657,vwap+vwap,4.86,0.8171447536549569,0.1477,0.04586289068037272,5.007700000000001,0.4315038221676648,vwap+vwap,0.23410000000000064,0.049040556393497706,0.05688666159629824
XLK,2019-05-03,Unemployment,2019,-3,1,2019-04-30,2019-05-06,74.0,2019-05-17,17,11,True,0.999729802756012,O:XLK190517C00074000,O:XLK190517P00074000,74.02,73.56,-0.0062145366117264764,4.576,0.7047053821456433,0.5370882861882583,0.1976,0.04452893899708986,-0.3915891981746311,4.7736,0.37461716057136657,vwap+vwap,3.8991,0.7963248553988935,0.2279,,4.127,0.7963248553988935,vwap+vwap,-0.6466000000000003,-0.13545332662979728,0.42170769482752696
XLK,2019-05-03,Unemployment,2019,-3,2,2019-04-30,2019-05-07,74.0,2019-05-17,17,10,True,0.999729802756012,O:XLK190517C00074000,O:XLK190517P00074000,74.02,71.98,-0.02756011888678725,4.576,0.7047053821456433,0.5370882861882583,0.1976,0.04452893899708986,-0.3915891981746311,4.7736,0.37461716057136657,vwap+vwap,2.9466,0.7960324946747425,0.4599,,3.4065000000000003,0.7960324946747425,vwap+vwap,-1.3670999999999998,-0.2863876319758672,0.4214153341033759
XLK,2019-05-03,Unemployment,2019,-3,3,2019-04-30,2019-05-08,74.0,2019-05-17,17,9,True,0.999729802756012,O:XLK190517C00074000,O:XLK190517P00074000,74.02,71.9,-0.02864090786273967,4.576,0.7047053821456433,0.5370882861882583,0.1976,0.04452893899708986,-0.3915891981746311,4.7736,0.37461716057136657,vwap+vwap,3.2555,0.9171547710751298,0.4361,,3.6916,0.9171547710751298,vwap+vwap,-1.0819999999999999,-0.22666331489860897,0.5425376105037631
XLK,2019-05-03,Unemployment,2019,-2,0,2019-05-01,2019-05-03,74.0,2019-05-17,16,14,True,1.0021668472372698,O:XLK190517C00074000,O:XLK190517P00074000,73.84,74.14,0.004062838569880785,5.428,0.8814918291224839,0.5368046829284048,0.1318,0.021531385479688643,-0.4968191201777937,5.5598,0.4515116073010863,vwap+vwap,4.86,0.8171447536549569,0.1477,0.04586289068037272,5.007700000000001,0.4315038221676648,vwap+vwap,-0.5520999999999994,-0.09930213317025781,-0.020007785133421496
XLK,2019-05-03,Unemployment,2019,-2,1,2019-05-01,2019-05-06,74.0,2019-05-17,16,11,True,1.0021668472372698,O:XLK190517C00074000,O:XLK190517P00074000,73.84,73.56,-0.003791982665222117,5.428,0.8814918291224839,0.5368046829284048,0.1318,0.021531385479688643,-0.4968191201777937,5.5598,0.4515116073010863,vwap+vwap,3.8991,0.7963248553988935,0.2279,,4.127,0.7963248553988935,vwap+vwap,-1.4328000000000003,-0.2577071117666104,0.3448132480978072
XLK,2019-05-03,Unemployment,2019,-2,2,2019-05-01,2019-05-07,74.0,2019-05-17,16,10,True,1.0021668472372698,O:XLK190517C00074000,O:XLK190517P00074000,73.84,71.98,-0.025189599133261097,5.428,0.8814918291224839,0.5368046829284048,0.1318,0.021531385479688643,-0.4968191201777937,5.5598,0.4515116073010863,vwap+vwap,2.9466,0.7960324946747425,0.4599,,3.4065000000000003,0.7960324946747425,vwap+vwap,-2.1532999999999998,-0.3872981042483542,0.34452088737365616
XLK,2019-05-03,Unemployment,2019,-2,3,2019-05-01,2019-05-08,74.0,2019-05-17,16,9,True,1.0021668472372698,O:XLK190517C00074000,O:XLK190517P00074000,73.84,71.9,-0.02627302275189596,5.428,0.8814918291224839,0.5368046829284048,0.1318,0.021531385479688643,-0.4968191201777937,5.5598,0.4515116073010863,vwap+vwap,3.2555,0.9171547710751298,0.4361,,3.6916,0.9171547710751298,vwap+vwap,-1.8681999999999999,-0.33601928126911035,0.46564316377404347
XLK,2019-05-03,Unemployment,2019,0,0,2019-05-03,2019-05-03,74.0,2019-06-21,49,49,True,0.9981116806042623,O:XLK190621C00074000,O:XLK190621P00074000,74.14,74.14,0.0,5.5167,0.4820551073378622,0.5544755438972458,0.6424,0.08578517969679833,-0.3861579703259216,6.1591000000000005,0.2839201435173303,vwap+vwap,5.5167,0.4820551073378622,0.6424,0.08578517969679833,6.1591000000000005,0.2839201435173303,vwap+vwap,0.0,0.0,0.0
XLK,2019-05-03,Unemployment,2019,0,1,2019-05-03,2019-05-06,74.0,2019-06-21,49,46,True,0.9981116806042623,O:XLK190621C00074000,O:XLK190621P00074000,74.14,73.56,-0.007823037496627978,5.5167,0.4820551073378622,0.5544755438972458,0.6424,0.08578517969679833,-0.3861579703259216,6.1591000000000005,0.2839201435173303,vwap+vwap,5.0181,0.4813274837822915,0.878,0.08549550118112562,5.8961,0.28341149248170855,vwap+vwap,-0.2630000000000008,-0.04270104398369904,-0.0005086510356217544
XLK,2019-05-03,Unemployment,2019,0,2,2019-05-03,2019-05-07,74.0,2019-06-21,49,45,True,0.9981116806042623,O:XLK190621C00074000,O:XLK190621P00074000,74.14,71.98,-0.029134070677097338,5.5167,0.4820551073378622,0.5544755438972458,0.6424,0.08578517969679833,-0.3861579703259216,6.1591000000000005,0.2839201435173303,vwap+vwap,4.155,0.4813067711723746,1.3922,,5.5472,0.4813067711723746,vwap+vwap,-0.6119000000000003,-0.09934893085028662,0.19738662765504428
XLK,2019-05-03,Unemployment,2019,0,3,2019-05-03,2019-05-08,74.0,2019-06-21,49,44,True,0.9981116806042623,O:XLK190621C00074000,O:XLK190621P00074000,74.14,71.9,-0.030213110331804623,5.5167,0.4820551073378622,0.5544755438972458,0.6424,0.08578517969679833,-0.3861579703259216,6.1591000000000005,0.2839201435173303,vwap+vwap,4.0531,0.4807901480171085,1.3113,,5.3644,0.4807901480171085,vwap+vwap,-0.7947000000000006,-0.12902859183971693,0.1968700044997782
XLB,2019-05-03,Unemployment,2019,-1,3,2019-05-02,2019-05-08,49.0,2019-06-21,50,44,True,1.0020449897750512,O:XLB190621C00049000,O:XLB190621P00049000,48.9,47.78,-0.022903885480572546,7.16,0.9834127710719704,0.5773517867480763,0.23,0.04640499481618404,-0.3865766791605164,7.390000000000001,0.5149088829440772,vwap+vwap,6.27,1.0116045703194736,0.31,,6.579999999999999,1.0116045703194736,vwap+vwap,-0.8100000000000014,-0.10960757780784862,0.4966956873753964
GLD,2019-05-03,Unemployment,2019,-3,0,2019-04-30,2019-05-03,121.0,2019-05-10,10,7,True,0.9983498349834983,O:GLD190510C00121000,O:GLD190510P00121000,121.2,120.65,-0.004537953795379515,0.8344,0.07948616209673881,0.5933732780712585,0.6056,0.09697594951522348,-0.42220361980601606,1.44,0.08823105580598115,vwap+vwap,0.473,0.08734711910074948,0.6195,0.07401117854589224,1.0925,0.08067914882332086,vwap+vwap,-0.3474999999999999,-0.2413194444444444,-0.007551906982660284
GLD,2019-05-03,Unemployment,2019,-3,1,2019-04-30,2019-05-06,121.0,2019-05-10,10,4,True,0.9983498349834983,O:GLD190510C00121000,O:GLD190510P00121000,121.2,120.81,-0.0032178217821782224,0.8344,0.07948616209673881,0.5933732780712585,0.6056,0.09697594951522348,-0.42220361980601606,1.44,0.08823105580598115,vwap+vwap,0.428,0.0965831549847126,0.5614,0.09850272218579052,0.9894000000000001,0.09754293858525157,vwap+vwap,-0.4505999999999999,-0.3129166666666666,0.00931188277927042
GLD,2019-05-03,Unemployment,2019,-3,2,2019-04-30,2019-05-07,121.0,2019-05-10,10,3,True,0.9983498349834983,O:GLD190510C00121000,O:GLD190510P00121000,121.2,121.21,8.250825082500747e-05,0.8344,0.07948616209673881,0.5933732780712585,0.6056,0.09697594951522348,-0.42220361980601606,1.44,0.08823105580598115,vwap+vwap,0.5684,0.09731688801515101,0.3871,0.11567273074901105,0.9555,0.10649480938208103,vwap+vwap,-0.48449999999999993,-0.3364583333333333,0.018263753576099884
GLD,2019-05-03,Unemployment,2019,-3,3,2019-04-30,2019-05-08,121.0,2019-05-10,10,2,False,0.9983498349834983,O:GLD190510C00121000,O:GLD190510P00121000,121.2,120.91,-0.002392739273927444,0.8344,0.07948616209673881,0.5933732780712585,0.6056,0.09697594951522348,-0.42220361980601606,1.44,0.08823105580598115,vwap+vwap,0.3546,0.10709920035922527,0.363,0.09349325081753732,0.7176,0.10029622558838129,vwap+vwap,-0.7223999999999999,-0.5016666666666666,
GLD,2019-05-03,Unemployment,2019,-2,0,2019-05-01,2019-05-03,120.5,2019-05-17,16,14,True,1.0008305647840532,O:GLD190517C00120500,O:GLD190517P00120500,120.4,120.65,0.00207641196013289,0.9726,0.08843013527971504,0.5329701334889257,0.6786,0.07541248346430064,-0.4625304876392201,1.6512,0.08192130937200784,vwap+vwap,0.998,0.08430162038505076,0.7035,0.09361842054653166,1.7015,0.08896002046579121,vwap+vwap,0.05030000000000001,0.030462693798449618,0.007038711093783373
GLD,2019-05-03,Unemployment,2019,-2,1,2019-05-01,2019-05-06,120.5,2019-05-17,16,11,True,1.0008305647840532,O:GLD190517C00120500,O:GLD190517P00120500,120.4,120.81,0.0034053156146179116,0.9726,0.08843013527971504,0.5329701334889257,0.6786,0.07541248346430064,-0.4625304876392201,1.6512,0.08192130937200784,vwap+vwap,0.963,0.08262643217867612,0.5692,0.09472825881028174,1.5322,0.08867734549447892,vwap+vwap,-0.119,-0.0720687984496124,0.006756036122471082
GLD,2019-05-03,Unemployment,2019,-2,2,2019-05-01,2019-05-07,120.5,2019-05-17,16,10,True,1.0008305647840532,O:GLD190517C00120500,O:GLD190517P00120500,120.4,121.21,0.0067275747508304656,0.9726,0.08843013527971504,0.5329701334889257,0.6786,0.07541248346430064,-0.4625304876392201,1.6512,0.08192130937200784,vwap+vwap,1.2216,0.08765318889045713,0.3668,0.09049036941432953,1.5884,0.08907177915239334,vwap+vwap,-0.06279999999999997,-0.038032945736434086,0.007150469780385499
GLD,2019-05-03,Unemployment,2019,-2,3,2019-05-01,2019-05-08,120.5,2019-05-17,16,9,True,1.0008305647840532,O:GLD190517C00120500,O:GLD190517P00120500,120.4,120.91,0.004235880398671021,0.9726,0.08843013527971504,0.5329701334889257,0.6786,0.07541248346430064,-0.4625304876392201,1.6512,0.08192130937200784,vwap+vwap,1.1226,0.10763444996225835,0.4637,0.09374031202071904,1.5863,0.10068738099148869,vwap+vwap,-0.06489999999999996,-0.03930474806201548,0.01876607161948085
GLD,2019-05-03,Unemployment,2019,-1,0,2019-05-02,2019-05-03,120.0,2019-05-17,15,14,True,1.0005002501250626,O:GLD190517C00120000,O:GLD190517P00120000,119.94,120.65,0.005919626479906686,0.8377,0.07646778348898889,0.5429951663880063,0.8154,0.093449143389225,-0.46355213952022867,1.6531,0.08495846343910694,vwap+vwap,1.3664,0.09112098642992972,0.3998,0.08095273408812283,1.7662,0.08603686025902627,vwap+vwap,0.11309999999999998,0.06841691367733348,0.0010783968199193222
GLD,2019-05-03,Unemployment,2019,-1,1,2019-05-02,2019-05-06,120.0,2019-05-17,15,11,True,1.0005002501250626,O:GLD190517C00120000,O:GLD190517P00120000,119.94,120.81,0.007253626813406741,0.8377,0.07646778348898889,0.5429951663880063,0.8154,0.093449143389225,-0.46355213952022867,1.6531,0.08495846343910694,vwap+vwap,1.2326,0.07376650152802466,0.368,0.0916249436007142,1.6006,0.08269572256436944,vwap+vwap,-0.05249999999999999,-0.03175851430645454,-0.002262740874737504
GLD,2019-05-03,Unemployment,2019,-1,2,2019-05-02,2019-05-07,120.0,2019-05-17,15,10,True,1.0005002501250626,O:GLD190517C00120000,O:GLD190517P00120000,119.94,121.21,0.010588627647156878,0.8377,0.07646778348898889,0.5429951663880063,0.8154,0.093449143389225,-0.46355213952022867,1.6531,0.08495846343910694,vwap+vwap,1.581,0.08619764375615119,0.2436,0.09242215556514263,1.8246,0.08930989966064691,vwap+vwap,0.17149999999999999,0.10374448006775149,0.004351436221539967
GLD,2019-05-03,Unemployment,2019,-1,3,2019-05-02,2019-05-08,120.0,2019-05-17,15,9,True,1.0005002501250626,O:GLD190517C00120000,O:GLD190517P00120000,119.94,120.91,0.008087377021844247,0.8377,0.07646778348898889,0.5429951663880063,0.8154,0.093449143389225,-0.46355213952022867,1.6531,0.08495846343910694,vwap+vwap,1.5162,0.11792936214888097,0.2845,0.09124406999677419,1.8007,0.10458671607282757,vwap+vwap,0.14759999999999995,0.08928679450728931,0.01962825263372063
GLD,2019-05-03,Unemployment,2019,0,0,2019-05-03,2019-05-03,120.5,2019-05-17,14,14,True,0.9987567343555739,O:GLD190517C00120500,O:GLD190517P00120500,120.65,120.65,0.0,0.998,0.08430162038505076,0.57916059513162,0.7035,0.09361842054653166,-0.42794782412621357,1.7015,0.08896002046579121,vwap+vwap,0.998,0.08430162038505076,0.7035,0.09361842054653166,1.7015,0.08896002046579121,vwap+vwap,0.0,0.0,0.0
GLD,2019-05-03,Unemployment,2019,0,1,2019-05-03,2019-05-06,120.5,2019-05-17,14,11,True,0.9987567343555739,O:GLD190517C00120500,O:GLD190517P00120500,120.65,120.81,0.0013261500207210658,0.998,0.08430162038505076,0.57916059513162,0.7035,0.09361842054653166,-0.42794782412621357,1.7015,0.08896002046579121,vwap+vwap,0.963,0.08262643217867612,0.5692,0.09472825881028174,1.5322,0.08867734549447892,vwap+vwap,-0.1693,-0.0995004407875404,-0.00028267497131229113
GLD,2019-05-03,Unemployment,2019,0,2,2019-05-03,2019-05-07,120.5,2019-05-17,14,10,True,0.9987567343555739,O:GLD190517C00120500,O:GLD190517P00120500,120.65,121.21,0.00464152507252373,0.998,0.08430162038505076,0.57916059513162,0.7035,0.09361842054653166,-0.42794782412621357,1.7015,0.08896002046579121,vwap+vwap,1.2216,0.08765318889045713,0.3668,0.09049036941432953,1.5884,0.08907177915239334,vwap+vwap,-0.11309999999999998,-0.06647076109315309,0.00011175868660212585
GLD,2019-05-03,Unemployment,2019,0,3,2019-05-03,2019-05-08,120.5,2019-05-17,14,9,True,0.9987567343555739,O:GLD190517C00120500,O:GLD190517P00120500,120.65,120.91,0.002154993783671702,0.998,0.08430162038505076,0.57916059513162,0.7035,0.09361842054653166,-0.42794782412621357,1.7015,0.08896002046579121,vwap+vwap,1.1226,0.10763444996225835,0.4637,0.09374031202071904,1.5863,0.10068738099148869,vwap+vwap,-0.11519999999999997,-0.06770496620628855,0.011727360525697478
IWM,2019-05-03,Unemployment,2019,-3,0,2019-04-30,2019-05-03,145.0,2019-06-21,52,49,True,1.0004139643990617,O:IWM190621C00145000,O:IWM190621P00145000,144.94,146.99,0.014143783634607502,14.78,0.6588941554031967,0.5601201664508269,0.8361,0.05802253380584717,-0.37555015983206774,15.6161,0.358458344604522,vwap+vwap,14.9275,0.6314584409234523,0.6523,0.08220458038964867,15.5798,0.3568315106565505,vwap+vwap,-0.03629999999999889,-0.002324524048898181,-0.0016268339479714733
IWM,2019-05-03,Unemployment,2019,-3,1,2019-04-30,2019-05-06,145.0,2019-06-21,52,46,True,1.0004139643990617,O:IWM190621C00145000,O:IWM190621P00145000,144.94,147.16,0.015316682765282178,14.78,0.6588941554031967,0.5601201664508269,0.8361,0.05802253380584717,-0.37555015983206774,15.6161,0.358458344604522,vwap+vwap,15.0654,0.6550609069585354,0.8427,0.09783537381519378,15.908100000000001,0.3764481403868646,vwap+vwap,0.2920000000000016,0.01869865075146814,0.01798979578234261
